step,price,volume,anomaly
164,91.07786593627795,10786,False
165,90.25920066910221,14693,False
166,91.10395968848992,6409,False
167,91.45534115071959,19301,False
168,91.31219956329868,12843,False
169,91.27498598919857,15858,False
170,90.67928104167248,9754,False
171,91.08467961986489,17469,False
172,90.67120071810722,2409,False
173,89.5667114237525,3167,False
174,88.42938738820385,10635,False
175,88.58213760284306,14915,False
176,89.99203286218356,16375,False
177,90.13612780682378,9361,False
178,90.02925522203165,13343,False
179,90.28695047149728,11508,False
180,91.47383310118535,19268,False
181,91.6747309711477,13427,False
182,91.29878749387272,8920,False
183,92.31442324576514,19426,False
184,92.71107701069062,3037,False
185,94.14588228476461,19706,False
186,94.31854810564903,3926,False
187,93.17068862659657,6476,False
188,91.90464576878965,16607,False
189,93.43451904150577,14941,False
190,95.05897771726555,19436,False
191,94.88848167068211,15249,False
192,94.52557678650548,13103,False
193,95.91715926653815,7583,False
194,94.86116843173453,1089,False
195,94.01620561942468,3353,False
196,94.6229867616279,6657,False
197,94.25033534281438,1777,False
198,94.2455080898787,10655,False
199,94.09159631292493,15769,False
200,94.40976231621853,19301,False
201,95.7479579350665,10304,False
202,95.83473042908024,17625,False
203,96.45383863538946,19725,False
204,94.49650188984691,17336,False
205,94.45047591671596,9834,False
206,93.6573893854796,7179,False
207,92.52280914285961,19580,False
208,91.71387494026351,5596,False
209,91.4079487558691,8819,False
210,92.2490022179621,2406,False
211,91.03349717597922,16079,False
212,91.06138636614467,13346,False
213,90.62156057800254,2611,False
214,90.32510407564841,5216,False
215,91.23540254182693,11553,False
216,91.72767764318064,11267,False
217,92.96268192187607,16239,False
218,92.81916020187919,6055,False
219,92.17543469246105,18569,False
220,91.96932264097771,9444,False
221,92.19261592744093,16629,False
222,92.3555473300226,5529,False
223,91.35946524910194,1702,False
224,91.4421736453821,2046,False
225,91.65110892539386,8081,False
226,79.0731020811679,114654,True
227,95.76835054211526,1925,False
228,94.95468964927454,8010,False
229,94.68219740643652,3076,False
230,93.30666794849056,18699,False
231,92.75712361284941,13830,False
232,93.0503321832386,15491,False
233,94.17917540297415,14551,False
234,93.49502729379985,13483,False
235,92.88542890795004,15700,False
236,90.91217186811187,1154,False
237,90.76440895938505,17443,False
238,89.80521910554138,15057,False
239,89.33101129701119,15049,False
240,88.55112694321795,8475,False
241,88.46769571752172,16216,False
242,86.92626071973662,8254,False
243,85.66032179799463,1930,False
244,87.50379816221205,18248,False
245,86.38447517385809,5456,False
246,85.44219952564926,2936,False
247,87.0262026919003,12816,False
248,89.59145305035452,5439,False
249,88.54795406267957,17304,False
250,88.22247679671386,9431,False
251,88.52432075234,1085,False
252,90.06794243466565,19082,False
253,89.18347197711951,10777,False
254,88.96499272824852,5996,False
255,89.65924589576595,13868,False
256,90.04990248534888,11081,False
257,89.71181058526568,1562,False
258,89.59183587558086,15433,False
259,88.36847074880114,8625,False
260,88.15825069738487,14296,False
261,87.92372066414065,18017,False
262,88.12809021984698,12601,False
263,87.64004731918634,13760,False
264,88.05427976872632,5838,False
265,88.95055006367468,5515,False
266,89.088912805881,8885,False
267,89.40284057267523,17202,False
268,89.45037559591029,10959,False
269,89.4504510858794,7612,False
270,88.80733718034061,15812,False
271,89.0888525614831,17213,False
272,89.00222319347576,18148,False
273,104.19561899830805,46753,True
274,92.32607286867072,14483,False
275,92.68299798675923,12216,False
276,91.97846510143405,9530,False
277,90.96095604034873,8541,False
278,92.05090962388707,3176,False
279,92.29309070078713,6221,False
280,92.73729544407698,11443,False
281,91.13344454065229,17844,False
282,91.98258270545553,17460,False
283,92.40152141932828,4564,False
284,91.38114235856834,13907,False
285,90.95127187246992,2611,False
286,91.19144257051154,13825,False
287,91.2393003544288,7496,False
288,90.97311445726625,9547,False
289,90.87901665519968,14635,False
290,90.65031035676861,9072,False
291,90.78871429689657,16341,False
292,92.13454051847211,11138,False
293,89.79985147186007,19976,False
294,89.58741196719603,13126,False
295,89.74568452156963,6630,False
296,90.01171988386506,15730,False
297,89.6775749247906,8750,False
298,88.11594632755772,11149,False
299,88.40543715082613,3599,False
300,89.94577386404517,3267,False
301,88.5766573710447,11922,False
302,89.34512167743637,4547,False
303,89.05208203522716,19954,False
304,88.99748816984841,17257,False
305,88.065350784014,14316,False
306,87.77130278755091,14959,False
307,88.9198182960401,12309,False
308,89.4394265709318,2145,False
309,91.0022939202112,8455,False
310,92.08009839579164,10420,False
311,92.48529878123854,18390,False
312,94.11232776280602,5170,False
313,94.52638261449567,10441,False
314,95.31229904409155,7537,False
315,95.03004919239467,3552,False
316,95.09330875990435,2957,False
317,94.43241267245874,7942,False
318,95.37153971864113,2566,False
319,94.25436817275629,2276,False
320,94.99465960525096,7666,False
321,94.81372381494411,4837,False
322,95.93075563098397,11541,False
323,96.65378101533184,1335,False
324,98.4296211949557,6734,False
325,99.15155459573076,9612,False
326,97.60504000849942,19299,False
327,97.53971220926275,13056,False
328,96.40321270361825,17733,False
329,99.33178424934908,45132,True
330,97.36521523703577,9544,False
331,97.98793431737055,8987,False
332,97.30545463545364,17860,False
333,96.3240351575578,19224,False
334,96.35561736859736,19284,False
335,95.19049490378887,15287,False
336,94.55377219350453,10559,False
337,94.8492496375573,11276,False
338,95.9514088647208,19629,False
339,96.53730562140952,6406,False
340,94.35050510307246,7587,False
341,94.63811412032534,18042,False
342,94.7063098945438,8340,False
343,95.09910241514642,5466,False
344,96.64859107966618,11648,False
345,94.67493102368981,7181,False
346,94.11695499597167,17926,False
347,94.6747444173146,18272,False
348,93.18915294520464,6814,False
349,94.57477776524557,11061,False
350,94.9237926281156,19695,False
351,95.73081348999372,15104,False
352,95.18580181356818,5096,False
353,95.96354952904431,12224,False
354,96.99439007189224,12777,False
355,97.22053190224304,13415,False
356,97.44868498888096,1475,False
357,97.71248734576817,6688,False
358,96.87252232963706,17237,False
359,96.7297129442311,5586,False
360,96.58229079099458,6694,False
361,96.95329211164108,7127,False
362,97.92751678593555,4370,False
363,96.89638576169922,3953,False
364,96.77533220914437,7593,False
365,98.21968806581017,17611,False
366,97.49204670746738,1029,False
367,96.6937050168555,6381,False
368,96.88952037572761,2151,False
369,97.71110492455907,11668,False
370,97.7222700875534,5761,False
371,99.02962844236812,16047,False
372,99.88175360554094,12115,False
373,100.72612731777836,15892,False
374,101.28581664376514,13063,False
375,103.67105139868667,9329,False
376,103.458576152202,17358,False
377,101.40638719455737,10048,False
378,103.04632278163477,19048,False
379,102.57575805615996,19899,False
380,102.68647695101897,12191,False
381,104.04005194457054,13817,False
382,102.38634401100417,5857,False
383,101.11281486073027,16478,False
384,99.5066118720825,13760,False
385,98.71952317122643,18148,False
386,93.54919508723967,24292,True
387,99.67560615074652,15964,False
388,99.95136486329069,9935,False
389,98.54921395613022,4518,False
390,96.29871963303326,4252,False
391,96.35107566724076,11681,False
392,95.89758495545797,7069,False
393,96.33913825615471,2935,False
394,97.01777339602022,9115,False
395,97.15198490189422,13405,False
396,97.89328313945353,7060,False
397,98.11792303064372,19151,False
398,98.63939235193948,15811,False
399,97.94675022549046,10741,False
400,97.77098457744327,18758,False
401,97.96356391747172,9226,False
402,98.7706896748633,3653,False
403,98.38255343106766,1681,False
404,98.896629519434,18822,False
405,98.63407305736237,19235,False
406,98.51820454069009,15045,False
407,99.3388307268398,2957,False
408,97.37854756169178,6579,False
409,96.1242102764337,1780,False
410,94.70997793161176,1973,False
411,92.52539959386934,5675,False
412,91.89995618817322,11870,False
413,92.59127285877051,2245,False
414,92.32787044942786,19707,False
415,92.51066653671745,9647,False
416,93.52381659017146,6013,False
417,94.77379889257898,10805,False
418,94.70829689133777,16012,False
419,95.99897051602387,6938,False
420,96.08745191090958,1902,False
421,95.28617690895413,1968,False
422,94.72147549403968,17187,False
423,93.32941983822865,3120,False
424,92.50419961953206,13075,False
425,92.17361128154606,8305,False
426,92.9172886516917,15772,False
427,94.53001720138168,2150,False
428,93.23242894745476,18058,False
429,93.59939183129529,14265,False
430,92.63049865420079,9536,False
431,93.07125824314623,4933,False
432,92.94933417850795,19565,False
433,91.26300406964552,6739,False
434,92.11414021434332,10319,False
435,91.55853142274923,8488,False
436,91.0710028214948,5380,False
437,90.10196098818611,8915,False
438,89.51436329836989,3878,False
439,89.89820733228609,1031,False
440,89.72824093892258,6509,False
441,90.02362872000818,3129,False
442,90.35003421616543,8880,False
443,91.55116646244124,17392,False
444,91.23787900263221,4088,False
445,89.9003264405856,1023,False
446,90.86490079870912,3110,False
447,90.56419308059158,10655,False
448,91.57926116162099,6221,False
449,88.57258171150686,61800,True
450,91.81055188882141,1555,False
451,92.13132402477468,7328,False
452,93.94646698515344,8792,False
453,95.91812137306741,9195,False
454,95.98469354606823,11472,False
455,96.13857521522633,15831,False
456,97.17884502812157,9877,False
457,96.36050646569512,16982,False
458,96.68198984938896,11064,False
459,96.65698836654255,5946,False
460,96.96087930974406,5351,False
461,96.1561952377512,7127,False
462,94.63981151571095,12351,False
463,92.69813870875291,5607,False
464,91.66810984022763,18369,False
465,91.24861367429365,10117,False
466,90.98147222555826,17402,False
467,92.76117649248354,13981,False
468,93.79280330051,7333,False
469,92.89475800624302,5336,False
470,93.21832313737471,15134,False
471,92.83962295756,7283,False
472,92.57599565050712,5690,False
473,92.74772179279309,18677,False
474,93.32377042080498,10169,False
475,93.00769806646693,1922,False
476,94.00244381492635,10400,False
477,92.93509977892191,9754,False
478,92.94099117958113,17415,False
479,95.38692605281156,14519,False
480,95.59995248301136,4635,False
481,96.97997055750272,3858,False
482,97.06876742667774,12468,False
483,97.63416084310603,1900,False
484,97.57873678502536,7061,False
485,97.41259681769337,3625,False
486,96.6562344586938,1390,False
487,97.07304367381138,18457,False
488,96.24994009649178,2706,False
489,96.89270217961804,1175,False
490,97.94999302700167,18724,False
491,98.30966927536635,4578,False
492,98.02866147461582,16514,False
493,98.47468949641797,1594,False
494,98.17119330985933,3917,False
495,99.09394072509681,3101,False
496,97.29564557178537,14418,False
497,96.96966153557945,12782,False
498,95.05826714517444,10034,False
499,93.64765922533955,5591,False
